pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbincl,pl_insol,pl_eqt,pl_imppar,pl_trandur,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_met,st_meterr1,st_meterr2,st_dens,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_gaiamag,sy_tmag,sy_snum,sy_pnum,sy_mnum,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_pm,sy_pmra,sy_pmdec,glon,glat,orbital_size_score,stellar_scale_score,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_rade,pl_bmasse,orbital_speed_proxy,eccentricity_mass_interaction,log_orbper
6.76689811,1.627e-05,-1.627e-05,0.0685,,,0.0,89.95,351.72,1104.0,0.1242,1.6562,0.9357457049981688,0.194,-0.096,1.6241478674040015,1.122,-0.746,5181.842809715867,182.0,-148.0,4.004,0.511,-0.352,0.14,0.24,-0.26,12.80903,13.532356540453026,0.069,-0.069,14.793,0.026,-0.026,12.229,0.023,-0.023,11.783,0.022,-0.022,11.673,0.019,-0.019,11.59,0.023,-0.023,11.654,0.02,-0.02,11.672,0.131,-0.131,9.301,13.6788,13.0846,1,3,0,498.19097821662905,10.683,-10.683,2.02308,8.0569135,4.96209,6.34756,78.86026,11.8369,4.757378676999999,2.526,0.0,0.0,0.0,0.0,0.0,0.0,2.43,6.9,98.78683372262772,0.0,0.8303896373083692
6.89226333,2.626e-05,-2.626e-05,0.0732,,,0.0,89.84,422.14,1156.0,0.061,2.4921,1.1035973156726715,0.1,-0.08,1.483289824562992,0.233,-0.284,5874.656806382808,79.0,-79.0,4.148,0.176,-0.095,0.16,0.15,-0.15,3.89135,14.308513623383694,0.149,-0.149,14.678,0.227,-0.227,13.151,0.021,-0.021,12.81,0.023,-0.023,12.762,0.019,-0.019,12.718,0.023,-0.023,12.741,0.024,-0.024,13.026,0.515,-0.515,9.396,14.159,13.7214,1,1,0,4631.564524855413,27.7,-26.67,0.680952,2.8362024,-2.71909,-0.806594,71.65258,18.58354,4.846544331,2.56,0.0,0.0,0.0,0.0,0.0,0.0,2.13,3.15,94.15660286885245,0.0,0.8383618620117983
,,,,,,,,622.014,,,,,,,1.075844651520906,0.055,-0.052,5820.805087234567,116.0,-116.0,,,,,,,,15.25287420093508,0.103,-0.103,15.477,0.048,-0.048,13.782,0.022,-0.022,13.479,0.022,-0.022,13.433,0.041,-0.041,13.376,0.024,-0.024,13.415,0.026,-0.026,12.64,0.384,-0.384,9.444,14.8981,14.4394,1,1,0,3565.052873483015,26.315,-26.315,0.84784,4.6762577,4.28173,-1.87994,83.15478,13.45017,,,0.0,0.0,0.0,0.0,0.0,0.0,13.642,,,,
3.97097,0.00023,-0.00023,0.05,0.0,0.0,0.09,,,,,,1.002636934576325,0.17,-0.17,1.369815928942833,0.03,-0.03,999999.0,33.0,-33.0,4.16,0.07,-0.07,0.31,,,,8.192052248627135,0.03,-0.03,8.766,0.0,0.0,6.911,0.023,-0.023,6.613,0.036,-0.036,6.5,0.024,-0.024,,,,,,,,,,,7.97348,7.5109,1,1,0,72.20248609729232,0.1175,-0.1171,16.396,307.3738581,-282.828,120.362,282.48954,-13.91873,2.794679,2.3600000000000003,1.0,2.0,0.0,0.0,0.0,0.0,2.302,66.7443,79.4194,0.09023732411186926,0.5988966060556552
17.1369543,0.0001214,-0.0001214,0.1344,,,0.0,89.95,87.94,781.0,0.1021,6.366,1.1011268714580775,0.262,-0.13,1.081643064564925,0.604,-0.115,6214.305579742903,163.0,-215.0,4.405,0.064,-0.328,-0.04,0.2,-0.32,0.58322,14.823900595139428,0.32,-0.32,15.694,0.006,-0.006,13.921,0.025,-0.025,13.613,0.028,-0.028,13.519,0.046,-0.046,13.535,0.024,-0.024,13.587,0.029,-0.029,12.484,,,9.161,14.9676,14.5294,1,1,0,5654.2065606057,61.92,-57.84,0.553261,4.845228,3.72284,3.10108,72.83394,18.00328,12.036188009999998,2.188,0.0,0.0,0.0,0.0,0.0,0.0,2.17,4.98,127.50710044642858,0.0,1.2339336385767319
,,,,,,,,144.852,,,,,,,1.1791440162298497,0.074,-0.068,5798.809819605658,115.0,-115.0,,,,,,,,15.469512551797756,0.058,-0.058,16.283,0.039,-0.039,14.252,0.027,-0.027,13.906,0.032,-0.032,13.807,0.051,-0.051,13.852,0.029,-0.029,13.871,0.036,-0.036,12.921,,,8.949,15.3877,14.911,1,3,0,4389.709017538277,65.81,-60.13,0.704174,6.7612521,1.63077,6.56164,72.60483,11.95055,,,0.0,0.0,0.0,0.0,0.0,0.0,2.861,37.1907,,,
11.954752661,9.015e-06,-9.015e-06,0.096,0.00114,-0.00114,,,40.4,,,,0.8382224379538441,0.027,-0.032,0.7662571383679257,0.021,-0.02,5053.100600711199,60.0,-60.0,,,,0.05,0.04,-0.04,1.63,13.748573984997034,0.137,-0.137,14.779,0.035,-0.035,12.113,0.019,-0.019,11.607,0.018,-0.018,11.571,0.019,-0.019,11.451,0.023,-0.023,11.486,0.021,-0.021,11.201,0.112,-0.112,8.643,13.5913,13.011,1,1,0,319.25933917525924,1.5665,-1.5665,2.9516,32.281662,4.71753,-31.9351,73.02343,12.20124,8.3971268627,1.622,0.0,0.0,0.0,0.0,0.0,0.0,2.337,8.44,124.52867355208333,,1.0775405951674717
,,,,,,,,44.09,,,,,,,0.6694563294234966,0.054,-0.049,4835.617122950428,170.0,-170.0,,,,,,,,15.6225917111503,0.172,-0.172,17.145,0.066,-0.066,13.672,0.027,-0.027,13.12,0.027,-0.027,13.033,0.023,-0.023,12.967,0.024,-0.024,13.006,0.025,-0.025,12.343,0.274,-0.274,9.185,15.2644,14.623,1,1,0,572.2798142704028,9.063,-8.788,1.73079,20.9466841,3.08138,20.7188,78.64558,16.39814,,,0.0,0.0,0.0,0.0,0.0,0.0,2.544,7.13,,,
34.7629923,0.0002929,-0.0002929,0.2085,,,0.0,89.38,23.26,560.0,0.4699,4.19,1.0160290718262417,0.113,-0.128,0.9238821224314298,0.357,-0.082,6045.548206807247,144.0,-179.0,4.508,0.041,-0.285,-0.22,0.26,-0.3,2.92338,14.11329990500072,0.206,-0.206,14.092,0.064,-0.064,12.701,0.022,-0.022,12.356,0.023,-0.023,12.344,0.025,-0.025,12.284,0.024,-0.024,12.321,0.024,-0.024,11.587,0.172,-0.172,8.676,13.7984,13.3487,1,2,0,2712.0441619577177,12.4225,-12.4225,1.20114,8.1315407,3.51919,-7.33057,71.51474,9.81839,24.39664461,1.922,0.0,0.0,0.0,0.0,0.0,0.0,1.69,4.23,166.72897985611513,0.0,1.5411171522256006
127.9075774,0.0004999,-0.0004999,0.4942,,,0.0,89.38,3.8,356.0,0.4665,13.498,0.9582821824949292,0.117,-0.121,0.9250899146676844,0.378,-0.078,5958.432942720897,159.0,-183.0,4.516,0.038,-0.299,-0.2,0.27,-0.28,0.37651,14.89297923014048,0.172,-0.172,15.716,0.17,-0.17,13.601,0.024,-0.024,13.282,0.026,-0.026,13.214,0.034,-0.034,13.171,0.079,-0.079,13.226,0.071,-0.071,12.567,,,9.25,14.8159,14.3224,1,3,0,1486.9886474203377,96.82,-96.82,0.622891,4.1148948,-2.82857,-2.98857,75.48527,10.16352,89.68356417999999,1.889,0.0,0.0,0.0,0.0,0.0,0.0,5.8,34.5,258.81743707001215,0.0,2.106896273372548
3.91795101,2.727e-05,-2.727e-05,0.0468,,,0.0,88.24,254.96,1019.0,0.3837,2.586,0.8869002754829728,0.084,-0.091,0.7439360532156298,0.246,-0.062,5514.498160771383,154.0,-141.0,4.568,0.029,-0.197,-0.14,0.3,-0.26,1.56603,14.951809751235588,0.092,-0.092,15.818,0.043,-0.043,13.498,0.023,-0.023,13.141,0.022,-0.022,13.075,0.026,-0.026,13.053,0.024,-0.024,13.089,0.024,-0.024,12.692,,,9.098,14.7157,14.2068,1,1,0,741.6110343463263,13.738,-13.269,1.27914,6.2912148,3.91277,-4.92642,77.57698,13.61034,2.756605707,1.704,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.08,83.71690192307692,0.0,0.5930590012810539
5.25408,0.00011,-0.00011,0.06,,,0.0,87.66,,1000.0,0.47,2.917,1.0662441576027724,0.3,-0.3,0.8877740800019517,0.3,-0.3,5857.481732482,200.0,-200.0,4.56,0.3,-0.3,,,,,15.571160990068584,0.24,-0.24,15.779,0.097,-0.097,14.501,0.026,-0.026,14.125,0.036,-0.036,14.032,0.067,-0.067,14.078,0.035,-0.035,14.108,0.043,-0.043,12.66,,,8.91,15.623,15.1559,1,1,0,1514.7064801178408,71.77,-65.5,0.651353,10.8865645,-5.51047,-9.38893,73.48908,10.81083,3.695856,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.82,7.05,87.568,0.0,0.7204966811820736
,,,,,,,,17.657,,,,,,,0.30907733841795,0.009,-0.009,3181.950034013771,63.0,-63.0,,,,,,,,18.026831341053256,0.2,-0.2,,,,13.542,0.029,-0.029,12.929,0.035,-0.035,12.61,0.028,-0.028,12.499,0.023,-0.023,12.346,0.023,-0.023,11.533,0.114,-0.114,9.356,16.7157,15.3315,1,3,0,167.99617442073867,0.995,-0.995,7.83347,138.5399643,41.5165,132.173,80.78005,9.39004,,,0.0,0.0,0.0,0.0,0.0,0.0,1.564,3.12,,,
,,,,,,,,119.237,,,,,,,1.6303456866585393,0.163,-0.144,6354.895531107259,222.0,-222.0,,,,,,,,15.589426366311564,0.172,-0.172,15.818,0.043,-0.043,14.268,0.024,-0.024,13.95,0.028,-0.028,13.97,0.061,-0.061,13.832,0.024,-0.024,13.903,0.029,-0.029,12.981,0.454,-0.454,9.416,15.3702,14.9257,1,1,0,2159.5899930733194,153.12,-134.59,0.431246,5.3134798,-1.14756,-5.18808,82.72414,12.85959,,,0.0,0.0,0.0,0.0,0.0,0.0,2.683,5.56,,,
1.4200246,4e-07,-4e-07,,,,,84.52,,,,,0.801895984975705,0.11525,-0.079724,0.8007793614496618,0.03491,-0.055603,4911.662860081709,135.94,-80.77,4.57248,0.067447,-0.098246,0.2,0.1,-0.1,2.501243,12.810730321712803,0.103,-0.103,13.384,0.314,-0.314,10.999,0.021,-0.021,10.527,0.019,-0.019,10.409,0.017,-0.017,10.325,0.023,-0.023,10.395,0.02,-0.02,10.336,0.042,-0.042,9.358,12.4764,11.8478,1,1,0,193.2648081640453,0.805,-0.797,5.35866,59.5264366,12.6361,58.1698,98.71917,16.42429,,1.572108,0.0,0.0,0.0,9.0,2.0,0.0,2.302,411.27202,,,0.15229586801102443
2.345858578,8.721e-06,-8.721e-06,0.0318,,,0.0,89.95,239.43,1003.0,0.0123,1.7796,0.0,0.06,-0.07,0.7980376331702401,0.072,-0.052,4785.984491441158,190.0,-147.0,4.603,0.027,-0.059,0.12,0.24,-0.28,3.69803,15.479110853586327,0.389,-0.389,,,,13.842,0.024,-0.024,13.321,0.036,-0.036,13.154,0.029,-0.029,,,,,,,,,,,15.505,14.822,1,4,0,598.7225442262535,10.608,-10.249,1.65058,8.7000881,-7.70696,-4.03662,76.6116,9.4666,1.6516410046,1.507,0.0,0.0,0.0,0.0,0.0,0.0,1.27,2.04,73.76913767295598,0.0,0.3703018267711884
9.82578435,3.719e-05,-3.719e-05,0.0953,,,0.0,85.37,192.75,950.0,0.77,5.1103,1.1801616510743516,0.253,-0.188,1.140427464970919,0.689,-0.132,6236.24441573054,163.0,-195.0,4.397,0.062,-0.343,0.14,0.16,-0.36,0.19037,14.91350747971129,0.126,-0.126,15.409,0.008,-0.008,13.836,0.026,-0.026,13.571,0.041,-0.041,13.518,0.038,-0.038,13.468,0.024,-0.024,13.511,0.027,-0.027,12.515,,,9.557,14.8737,14.4356,1,2,0,1578.774925581378,50.53,-50.53,0.616601,10.5162873,-7.64767,-7.21841,81.84308,16.48159,6.906639045,2.34,0.0,0.0,0.0,0.0,0.0,0.0,2.73,7.18,103.1037182581322,0.0,0.9923672282872253
59.62244932,3.6e-06,-3.6e-06,,,,,,,,,6.4953,0.9629504135911712,,,0.956766289101605,,,5481.516480649006,155.53,-155.53,4.39926,,,-0.4403,0.0092,-0.0092,1.25191,15.770814451466478,0.195,-0.195,15.792,0.065,-0.065,14.399,0.025,-0.025,13.994,0.038,-0.038,14.019,0.058,-0.058,13.913,0.026,-0.026,13.885,0.03,-0.03,12.326,0.195,-0.195,9.714,15.4975,15.0272,1,1,0,4127.526997764426,59.01,-59.01,0.765579,10.0092413,5.15671,8.578651,79.99619,12.46341,,1.99988,0.0,0.0,0.0,0.0,0.0,0.0,2.302,11.1,,,1.775409813097332
39.79220077,3.007e-05,-3.007e-05,0.2144,,,0.0,89.98,10.38,458.0,0.019,4.466,0.8201243408154523,0.044,-0.054,0.8524987457659815,0.034,-0.031,5421.706822245974,73.0,-81.0,4.571,0.02,-0.03,-0.24,0.15,-0.15,4.02378,9.645455372762775,0.004,-0.004,10.446,0.054,-0.054,8.356,0.018,-0.018,8.0,0.024,-0.024,7.942,0.013,-0.013,7.867,0.025,-0.025,7.933,0.02,-0.02,7.901,0.019,-0.019,8.183,9.54988,9.0638,1,4,0,222.79500439510943,0.1196,-0.1191,15.6155,77.6774605,-60.5205,48.6935,74.43727,17.84364,27.918860539,1.61,0.0,2.0,0.0,0.0,2.0,0.0,1.9,2.0,185.59795135261194,0.0,1.5997979591472913
480.5,0.5,-0.5,1.2,0.1,-0.1,0.07,,,,,,1.0979776827780037,0.1,-0.1,21.246137759941263,0.6,-0.6,4320.818593658159,15.0,-15.0,1.78,0.04,-0.04,-0.323,0.034,-0.034,,4.2521092444840205,0.023,-0.023,5.645,0.016,-0.016,2.199,0.282,-0.282,1.553,0.268,-0.268,1.447,0.308,-0.308,-1.166,,,-0.65,,,1.416,0.034,-0.034,1.318,3.97926,3.2731,1,1,0,217.2254718897628,2.11345,-2.11345,14.6704,108.6190684,-26.5153,105.333,219.06694,16.80047,336.71,22.5,1.0,0.0,0.0,0.0,0.0,0.0,2.302,1906.9,400.4166666666667,0.07685843779446026,2.681693392004564
3.8404213,3.7e-06,-3.7e-06,,,,,88.1,,,,,1.4240112161580738,0.12,-0.12,2.194106046049406,0.1,-0.1,6120.625833713053,140.0,-140.0,3.94,0.04,-0.04,0.22,0.12,-0.12,0.21,12.869863174249575,0.05,-0.05,12.629,0.394,-0.394,11.309,0.024,-0.024,11.02,0.024,-0.024,11.017,0.019,-0.019,10.939,0.023,-0.023,10.974,0.021,-0.021,10.971,0.087,-0.087,9.327,12.2951,11.8831,1,1,0,693.5251387398159,10.775,-10.466,1.36892,5.4963688,-0.767139,5.44257,242.17426,-42.91487,,3.52,0.0,0.0,0.0,0.0,0.0,0.0,2.302,174.8065,,,0.5843788697396433
,,,2.4,0.41,-0.58,,,,,,,0.0,0.36,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,6543.638685738524,1120.0,-1570.0,,,,,2.68743,-2.39467,,,0.0,0.0,0.0,0.0,0.0,0.0,2.302,127.1313628,,,
76.9592118535,0.0005144148,-0.0005144148,,,,,,,,,,0.9940777830590382,,,1.8017022157429368,,,5542.371002274881,70.88,-70.88,3.92719,,,-0.337,0.069,-0.069,0.243914,14.57466296164821,0.114,-0.114,15.267,0.067,-0.067,13.161,0.021,-0.021,12.827,0.023,-0.023,12.75,0.023,-0.023,12.778,0.029,-0.029,12.805,0.03,-0.03,12.259,0.304,-0.304,8.953,14.2953,13.828,1,1,0,4228.144833394592,26.92,-26.92,0.731802,8.3244814,3.85669,-7.37719,75.19741,16.64256,,2.76259,0.0,0.0,0.0,0.0,0.0,0.0,2.302,4.08,,,1.8862606114020464
3.127463,5e-06,-5e-06,0.0367,0.0011,-0.0011,0.0,89.03,95.58,871.0,0.2,2.06,0.0,0.095,-0.057,0.6952146225198459,0.01,-0.01,4193.148188084364,85.0,-85.0,4.57,0.05,-0.05,-0.1,0.07,-0.07,3.43,11.847630694246934,0.034,-0.034,13.341,0.074,-0.074,9.698,0.023,-0.023,9.105,0.027,-0.027,8.95,0.022,-0.022,8.891,0.023,-0.023,8.964,0.02,-0.02,8.88,0.023,-0.023,9.215,11.5743,10.8116,1,3,0,65.11665797708007,0.1607,-0.1601,13.5585,195.1902747,-177.236,-81.7719,142.80364,45.37156,2.2002341000000003,1.351,0.0,0.0,0.0,0.0,0.0,0.0,2.41,8.56,85.21697547683924,0.0,0.4951921803987484
14.20442616,6.285e-05,-6.285e-05,,,,,,,,,,0.91657943373791,,,0.869167790895062,,,5271.162756843063,122.0,-122.0,4.45546,,,,,,1.569376,15.677787664117195,0.217,-0.217,16.563,0.098,-0.098,14.1,0.025,-0.025,13.724,0.031,-0.031,13.582,0.038,-0.038,13.629,0.024,-0.024,13.77,0.031,-0.031,13.142,0.515,-0.515,9.127,15.4379,14.891,1,1,0,1020.9543641460684,29.37,-27.787,0.95477,18.8634061,-14.3083,-12.2923,75.08255,13.81149,,1.845033,0.0,0.0,0.0,0.0,0.0,0.0,2.302,6.62,,,1.15242369349159
,,,2.7,0.9,-1.0,,,,,,,0.5634350346158797,0.24,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,3317.47478794528,1300.0,-1200.0,,,,,0.37632,-3.11294,,,3.0,0.0,0.0,0.0,0.0,0.0,2.302,1300.0,,,
12.39358604,3.829e-05,-3.829e-05,0.0978,,,0.0,87.09,50.46,680.0,0.8214,3.7222,0.8063057791168198,0.105,-0.076,0.770041756303701,0.267,-0.054,5512.87245255365,179.0,-146.0,4.594,0.032,-0.207,-0.42,0.36,-0.26,0.49933,15.663916410922909,0.137,-0.137,16.495,0.065,-0.065,14.196,0.025,-0.025,13.783,0.027,-0.027,13.692,0.05,-0.05,13.732,0.027,-0.027,13.763,0.03,-0.03,13.108,,,9.518,15.5291,14.989,1,1,0,977.5542068581148,25.397,-24.094,1.05616,5.394461,-0.640432,5.35631,83.54705,12.91313,8.704850228,1.5630000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.69,9.32,126.7237836400818,0.0,1.0931969861217015
4.3247662,1.9e-06,-1.9e-06,,,,,83.29,,,,,1.5717085431928175,0.017,-0.017,2.172217427192459,0.036,-0.036,6518.543847418751,31.0,-31.0,3.949,0.012,-0.012,0.19,0.024,-0.024,0.2079,11.461875732006993,0.011,-0.011,12.054,0.157,-0.157,10.514,0.023,-0.023,10.325,0.029,-0.029,10.251,0.019,-0.019,10.074,0.02,-0.02,10.129,0.018,-0.018,10.081,0.045,-0.045,9.266,11.4877,11.1138,1,1,0,567.7668324470128,11.513,-11.07,1.74371,9.0953519,-8.60362,-2.95011,293.75341,16.1654,,3.774,0.0,0.0,0.0,0.0,0.0,0.0,2.302,191.33366,,,0.6359626341605025
47.4478028595,0.0005211108,-0.0005211108,,,,,,,,,,1.1898747229095148,,,1.744442590483243,,,6233.252591465935,122.0,-122.0,4.04814,,,,,,0.336129,14.250363553632106,0.114,-0.114,14.824,0.023,-0.023,12.849,0.027,-0.027,12.517,0.03,-0.03,12.468,0.02,-0.02,12.441,0.023,-0.023,12.477,0.024,-0.024,12.401,0.273,-0.273,9.494,14.0909,13.6016,1,1,0,1216.372427000478,24.8,-23.82,0.805976,3.7836825,1.54717,-3.4529,81.61237,9.12251,,2.8989700000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.302,3.61,,,1.6762161065823267
5.747725012,8.377e-06,-8.377e-06,0.0508,,,0.0,88.24,22.53,556.0,0.5717,1.8222,0.5182772652618396,0.07,-0.07,0.5311256058423539,0.06,-0.06,3973.217723087234,163.0,-61.0,4.73,0.076,-0.076,-0.27,0.11,-0.11,4.97902,14.724317735307572,0.114,-0.114,17.217,0.167,-0.167,12.608,0.027,-0.027,11.966,0.034,-0.034,11.875,0.022,-0.022,11.57,0.021,-0.021,11.678,0.02,-0.02,11.675,0.216,-0.216,9.269,14.4746,13.7108,1,1,0,282.7998369822519,1.753,-1.731,3.61071,19.1936252,-6.98756,17.8765,70.67881,9.77228,4.0386475084,1.05,0.0,0.0,0.0,0.0,0.0,0.0,1.52,4.31,113.14419314960631,0.0,0.759495982039122
8.91897605,6.72e-06,-6.72e-06,,,,,,,,,4.5073,1.0652841575768743,,,1.519896184022316,,,5934.055353300404,122.0,-122.0,4.13148,,,,,,0.472702,13.90520112089508,0.137,-0.137,14.477,0.088,-0.088,12.804,0.023,-0.023,12.569,0.018,-0.018,12.516,0.018,-0.018,12.45,0.023,-0.023,12.474,0.022,-0.022,11.979,0.22,-0.22,8.875,13.9132,13.4729,1,3,0,1001.2625165959575,19.97,-19.22,0.946821,7.9110585,1.78746,7.70648,73.69945,13.68998,,2.5422700000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.302,3.85,,,0.9503149977213479
,,,,,,,,50.682,,,,,,,1.0221327127145967,0.045,-0.043,5564.530216275863,111.0,-111.0,,,,,,,,14.433587234780653,0.103,-0.103,15.34,0.017,-0.017,13.143,0.021,-0.021,12.773,0.025,-0.025,12.677,0.024,-0.024,12.674,0.023,-0.023,12.727,0.024,-0.024,11.719,0.175,-0.175,8.988,14.3469,13.8294,1,2,0,754.454329407402,11.054,-10.738,1.32514,12.3170313,2.42327,12.0763,71.75047,16.47671,,,0.0,0.0,0.0,0.0,0.0,0.0,2.774,8.55,,,
86.64764448,4.403e-05,-4.403e-05,,,,,,,,,,,,,,,,999999.0,,,,,,,,,,14.774376606445976,0.069,-0.069,15.83,0.098,-0.098,13.222,0.024,-0.024,12.827,0.023,-0.023,12.726,0.023,-0.023,12.579,0.024,-0.024,12.645,0.024,-0.024,12.69,0.393,-0.393,8.951,14.6419,14.0772,2,1,0,,,,,16.3901937,-6.7631,-14.9298,76.89172,13.31738,,,0.0,0.0,0.0,0.0,0.0,0.0,2.302,460.83,,,1.9377567608959496
1.565412847,1.664e-06,-1.664e-06,,,,,,,,,0.7796,0.4141023429931267,0.036,-0.04,0.4299068989365348,0.031,-0.032,3470.104075666301,36.9,-32.11,4.87,0.032,-0.03,0.1,0.088,-0.095,,17.508340638853664,0.0472,-0.0472,19.34,0.163,-0.163,13.591,0.021,-0.021,13.075,0.026,-0.026,12.827,0.024,-0.024,12.709,0.047,-0.047,12.484,0.045,-0.045,12.488,0.378,-0.378,8.93,16.3101,15.0772,1,3,0,63.528042797548565,0.5141,-0.5087,10.3516,27.0539679,-12.4659,-24.0108,74.36798,19.18908,,0.78,0.0,0.0,0.0,0.0,0.0,0.0,2.16,2.86,,,0.19462889365807837
1.729366467,2.412e-06,-2.412e-06,0.0272,,,0.0,89.38,655.74,1291.0,0.114,1.7542,0.8955095265300872,0.071,-0.075,0.8173862497608066,0.252,-0.061,999999.0,177.0,-141.0,4.543,0.033,-0.2,0.14,0.22,-0.24,2.84319,15.30906578409393,0.08,-0.08,16.627,0.163,-0.163,13.903,0.027,-0.027,13.527,0.029,-0.029,13.359,0.031,-0.031,13.382,0.024,-0.024,13.441,0.028,-0.028,12.606,,,9.446,15.3362,14.7473,1,3,0,807.5001578361536,15.337,-14.776,1.23545,2.892914,-2.8737,0.332866,78.27565,15.03,1.2187165268999998,1.731,0.0,0.0,0.0,0.0,0.0,0.0,1.87,3.89,63.57964952205882,0.0,0.2378870336045318
8.1313594223,4.1673e-06,-4.1673e-06,,,,,,,,,,1.1804176376839663,0.163254,-0.147452,1.4784788721093671,0.064367,-0.051502,6139.0701006865365,95.56,-99.34,4.14765,0.076662,-0.071882,0.16,0.1,-0.1,0.478628,11.046600487006542,0.008,-0.008,11.617,0.112,-0.112,10.066,0.018,-0.018,9.852,0.021,-0.021,9.806,0.017,-0.017,9.761,0.023,-0.023,9.801,0.02,-0.02,9.74,0.036,-0.036,9.252,10.9656,10.593,1,4,0,286.72831833173143,2.708,-2.661,3.26384,14.2223342,0.970255,-14.1892,72.56961,13.41465,,2.6762,0.0,0.0,0.0,0.0,0.0,0.0,2.302,4.14,,,0.9101631581708532
3.8404008,6.3e-06,-6.4e-06,,,,,,,,0.42,,1.4207633569077542,0.12,-0.12,2.086638899675233,0.1,-0.1,6139.044444112358,140.0,-140.0,3.94,0.04,-0.04,0.22,0.12,-0.12,0.21,13.095207142599756,0.05,-0.05,12.629,0.394,-0.394,11.309,0.024,-0.024,11.02,0.024,-0.024,11.017,0.019,-0.019,10.939,0.023,-0.023,10.974,0.021,-0.021,10.971,0.087,-0.087,9.327,12.2951,11.8831,1,1,0,767.1755086418262,10.775,-10.466,1.36892,5.4963688,-0.767139,5.44257,242.17426,-42.91487,,3.52,0.0,0.0,0.0,0.0,0.0,0.0,2.302,174.8065,,,0.5843765514886115
10.2152,6e-05,-6e-05,0.1,0.006,-0.006,,89.89,,368.0,0.094,1.631,0.465579738754575,0.023,-0.023,0.3895728809847822,0.019,-0.019,3683.349324758666,75.0,-75.0,4.75,0.25,-0.25,-0.7,0.5,-0.5,,11.508727575728884,0.014,-0.014,13.198,0.019,-0.019,8.655,0.024,-0.024,8.143,0.026,-0.026,7.856,0.021,-0.021,,,,,,,,,,,10.9187,9.92801,1,1,0,41.05434046575882,0.02655,-0.02655,42.1185,698.0992388,692.255,90.1419,30.55222,-80.57935,7.18064,0.908,1.0,0.0,0.0,0.0,0.0,0.0,1.44,3.17,102.15199999999999,,1.009246873958783
,,,,,,,,7.854,,,,,,,0.9329460599721436,0.04,-0.038,5740.736467415335,115.0,-115.0,,,,,,,,12.97129808536152,0.069,-0.069,13.646,0.121,-0.121,11.915,0.019,-0.019,11.657,0.019,-0.019,11.594,0.019,-0.019,11.545,0.022,-0.022,11.573,0.02,-0.02,11.398,0.126,-0.126,9.325,12.9814,12.5648,1,1,0,1425.2996987032218,3.221,-3.172,2.34754,20.6898512,16.0887,13.0086,82.64032,12.81989,,,0.0,0.0,0.0,0.0,0.0,0.0,1.751,3.75,,,
38.37738997,4.1e-06,-4.1e-06,,,,,,,,,5.5843,0.9610190830793764,,,0.965765028761352,,,5518.285131504461,104.87,-104.87,4.45902,,,0.043,0.102,-0.102,1.538896,15.316254587299776,0.229,-0.229,,,,13.962,0.025,-0.025,13.639,0.033,-0.033,13.497,0.047,-0.047,,,,,,,,,,,15.1312,14.6473,1,1,0,3201.1745239428456,21.795,-21.795,0.938519,1.7820209,-1.77867,-0.109231,81.29888,14.92472,,1.931413,0.0,0.0,0.0,0.0,0.0,0.0,2.302,6.8,,,1.58407543522043
,,,,,,,,20.627,,,,,,,1.2805143488733934,0.112,-0.102,6128.535713353567,214.0,-214.0,,,,,,,,15.428492212605796,0.092,-0.092,16.304,0.076,-0.076,14.025,0.021,-0.021,13.764,0.028,-0.028,13.681,0.044,-0.044,13.605,0.024,-0.024,13.707,0.027,-0.027,13.276,,,9.623,15.1944,14.7048,1,2,0,5090.827857867126,61.055,-61.055,0.607898,2.8459044,1.29315,2.53514,79.46009,12.25527,,,0.0,0.0,0.0,0.0,0.0,0.0,4.077,13.4,,,
